listing_id,raw_output
91," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Service A neu"": true,
    ""Bereifung"": ""8-fach bereift, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": true,
    ""Burmester"": false,
    ""AMG Line"": true,
    ""Night-Paket"": true,
    ""Pano"": true,
    ""Scheiben getönt ab Werk"": true,
    ""Seitenschweller Wagenfarbe"": true,
    ""Chrom-Paket"": true,
    ""Metallic-Lackierung"": true,
    ""Leichtmetallfelgen 21 Zoll"": true,
    ""Widescreen Cockpit"": true,
    ""Head-up-Display (Frontsichtanzeige)"": true,
    ""Navigationssystem: Festplattennavigation"": true,
    ""Soundsystem Burmester"": true,
    ""Vorrüstung Entertainment-System im Fond"": true,
    ""Vorrüstung Navigationsdienste"": true,
    ""Sprachbediensystem Erweiterte Funktionen (MBUX)"": true,
    ""Smartphone Integration"": true,
    ""Kommunikationsmodul (LTE) Vorbereitung Mercedes me connect"": true,
    ""Multifunktions-Telefonie"": true,
    ""DAB-Tuner (Radioempfang digital)"": true,
    ""Service-System: MBUX Augmented Reality für Navigation"": true,
    ""USB-Anschlüsse"": true,
    ""Fahrzeug Setup (Onlinedienste / Apps)"": true,
    ""Smartphone-Integration CarPlay"": true,
    ""Lautsprecher-System mit Centerlautsprecher + Bassbox"": true,
    ""Kamerasystem 360 Grad"": true,
    ""Aktiver Parkassistent"": true,
    ""Keyless-Go Startanlage und Zentralverriegelung"": true,
    ""Tempomat mit Abstandsregelung / Distronic Plus"": true,
    ""Fahrassistenz-System: aktiver Spurhalteassistent"": true,
    ""Aktiver Fahrspurwechselassistent"": true,
    ""Verkehrszeichenerkennung"": true,
    ""Heckdeckel öffnen + schliessen automatisch (Hands-Free-Access-System)"": true,
    ""Automatische Geschwindigkeitsregelung"": true,
    ""Diebstahlschutz-Paket"": true,
    ""Fahrassistenz-Paket"": true,
    ""Geschwindigkeitslimit-Assistent"": true,
    ""Diebstahl-Warnanlage"": true,
    ""Service-System: MBUX Interieur-Assistent (Gestensteuerung berührungslos)"": true,
    ""Sender für Garagentoröffner (integriert)"": true,
    ""Mercedes-Benz Notrufsystem"": true,
    ""Fahrassistenz-System: aktiver Lenk-Assistent"": true,
    ""Innenraumabsicherung"": true,
    ""3.Sitzreihe elektr. klappbar"": true,
    ""Zusatzheizung (Standheizung)"": true,
    ""Panorama-Schiebedach"": true,
    ""Servoschliessung"": true,
    ""Leder Exclusiv"": true,
    ""Sitzklimatisierung"": true,
    ""Sitz vorn elektrisch mit Memory"": true,
    ""Memory-Paket"": true,
    ""Sitzheizung Plus"": true,
    ""Sitzheizung hinten"": true,
    ""Lenkrad heizbar"": true,
    ""Air-Balance-Paket"": true,
    ""Ambiente-Beleuchtung"": true,
    ""Komfort-Paket Akustik"": true,
    ""Wärme-Komfort-Paket"": true,
    ""Ausstattungs-Paket: Energizing"": true,
    ""Komfortsitze"": true,
    ""Klimaautomatik (Thermotronik)"": true,
    ""Lenkrad (Leder Nappa, unten abgeflacht)"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Lordosenverstellung"": true,
    ""Anhängerkupplung (Kugelkopf schwenkbar)"": true,
    ""Fahrassistenz-System: Anhänger-Rangierassistent (Trailer Assist)"": true,
    ""Sprache Kombiinstrument / HU - Deutsch"": true,
    ""Sonderausführung"": true,
    ""7 Sitzer mit 3. Sitzreihe"": true,
    ""Abgasanlage mit OPF Generation 2.0"": true
  }
}"
92," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""Lückenlos bei Mercedes, Service A neu"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""true"",
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""Abstandsregeltempomat"",
  ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen"": ""Klimaautomatik"",
  ""THERMOTRONIC"": """",
  ""Klima hinten"": ""Klimaautomatik"",
  ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (mit Night-Paket)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
93," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes, Service A neu"",
  ""Bereifung"": ""8-fach bereift, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": true,
  ""Burmester_(Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Standheizung"": true,
  ""Fernbedienung für Standheizung"": true,
  ""Memory-Paket"": true,
  ""Wärmekomfort-Paket"": true,
  ""AMG Styling"": true,
  ""Fond-Komfort-Paket"": true,
  ""Fondkomfort-Paket Plus"": true,
  ""Akustik-Komfort-Paket"": true,
  ""KEYLESS-GO Komfort-Paket"": true,
  ""Fahrassistenz-Paket"": true,
  ""Offroad-Technik-Paket"": true,
  ""Park-Paket mit 360-Kamera"": true,
  ""Spiegel-Paket"": true,
  ""Zierelemente-Paket Exklusiv"": true,
  ""Night-Paket"": true,
  ""5+2 Sitzer"": true,
  ""Chrom-Paket Interieur"": true,
  ""ASSISTENZSYSTEME"": {
    ""Mercedes-Benz Notrufsystem"": true,
    ""Aktiver Abstands-Assistent DISTRONIC"": true,
    ""Aktiver Park-Assistent mit PARKTRONIC"": true,
    ""Aktiver Lenk-Assistent"": true,
    ""Aktiver Geschwindigkeitslimit-Assistent"": true,
    ""Erweitertes automatisches Wiederanfahren im Stau"": true,
    ""Streckenbasierte Geschwindigkeitsanpassung"": true,
    ""360-Kamera"": true,
    ""Adaptiver Fernlicht-Assistent Plus"": true,
    ""Parkassistent mit Querfunktion (UN R79)"": true
  },
  ""MOTOR GETRIEBE & FAHRWERK"": {
    ""Ottopartikelfilter"": true,
    ""9G-TRONIC"": true,
    ""Fahrwerk mit adaptivem Dämpfungssystem"": true
  },
  ""AUDIO & KOMMUNIKATION"": {
    ""MBUX Multimediasystem"": true,
    ""Apple CarPlay"": true,
    ""Android Auto"": true,
    ""Head-up-Display"": true,
    ""Kommunikationsmodul (LTE) für die Nutzung von Digitalen Extras"": true,
    ""Burmester High-End 3D-Surround-Soundsystem"": true,
    ""Multifunktions-Telefonie"": true,
    ""Digitales Radio"": true,
    ""GPS-Antenne"": true,
    ""Telefon-Antenne"": true
  },
  ""INTERIEUR"": {
    ""EXCLUSIVE Interieur"": true,
    ""Widescreen Cockpit"": true,
    ""Sitzheizung im Fond"": true,
    ""Ambientebeleuchtung"": true,
    ""Vordersitz rechts elektrisch verstellbar mit Memory-Funktion"": true,
    ""Innenhimmel Stoff schwarz"": true,
    ""Kabelloses Ladesystem für mobile Endgeräte im Fond"": true,
    ""Fahrersitz elektrisch einstellbar mit Memory-Funktion"": true,
    ""Cupholder temperiert"": true,
    ""Komfort-Kopfstützen vorn"": true,
    ""Komfort-Kopfstützen im Fond"": true,
    ""EASY-PACK Laderaumabdeckung"": true,
    ""3. Sitzreihe"": true,
    ""i-Size Kindersitzbefestigung"": true,
    ""Zusätzliche USB-Schnittstellen"": true,
    ""Sidebags im Fond"": true,
    ""Kneebag"": true,
    ""Sonnenrollos elektrisch in den Fondtüren links und rechts"": true,
    ""Klimatisierungsautomatik THERMOTRONIC"": true,
    ""Klimatisierungsautomatik THERMOTRONIC im Fond"": true,
    ""Multifunktions-Sportlenkrad in Leder Nappa"": true,
    ""Ladekantenschutz"": true,
    ""ler nappa schwarz"": true,
    ""Sitzklimatisierung für Fahrer und Beifahrer"": true,
    ""Multikontursitze für Fahrer und Beifahrer"": true,
    ""Zierelemente Holz Eiche anthrazit offenporig"": true,
    ""Sitzheizung Plus für Fahrer und Beifahrer"": true,
    ""Armlehnenheizung für Fahrer und Beifahrer"": true
  },
  ""LICHT & SICHT"": {
    ""MULTIBEAM LED"": true
  },
  ""RÄDER"": {
    ""58,4 cm (23”) AMG Leichtmetallräder im 5-Doppelspeichen-Design"": true,
    ""Reifendruckkontrolle"": true,
    ""Winterreifen M+S 4-fach anstelle Sommerreifen"": true
  },
  ""TECHNIK & SICHERHEIT"": {
    ""Digitales Extra: MBUX Live Traffic Information"": true,
    ""Garagentoröffner"": true,
    ""HANDS-FREE ACCESS"": true,
    ""MAGIC VISION CONTROL"": true,
    ""Fondgurt-Statusanzeige im Instrumenten-Display"": true,
    ""Servoschließen"": true,
    ""Automatische Beifahrerairbag-Abschaltung"": true,
    ""Innen- und Außenspiegel fahrerseitig automatisch abblendend"": true,
    ""KEYLESS-GO"": true,
    ""Bremsanlage mit größeren Bremsscheiben an der Vorderachse"": true,
    ""Ausstiegswarnfunktion"": true,
    ""PRE-SAFE Impuls Seite"": true,
    ""Anhängevorrichtung mit ESP Anhängerstabilisierung"": true,
    ""Türgriffschalen außen in Hochglanzchrom"": true,
    ""GUARD 360 einbruchhemmendes Verbundsicherheitsglas mit Wärme- und Geräuschdämmung"": true,
    ""Technischer Unterschutz"": true,
    ""Träger für Dachaufbauten"": true,
    ""EASY-PACK Heckklappe"": true,
    ""Wegfall Typkennzeichen auf Gepäckraumklappe"": true,
    ""Erhöhte Anhängelast"": true,
    ""Wärmedämmend dunkel getöntes Glas"": true,
    ""Trittbretter beleuchtet in Aluminium-Optik mit Gumminoppen"": true,
    ""Umfeldbeleuchtung mit Projektion des Markenlogos"": true
  },
  ""Smartphone Integration"": true,
  ""Vorrüstung für digitales Radio"": true
}"
94," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": true,
}"
95," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""Keine Angabe"",
  ""Bereifung"": ""8-fach Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Keine Angabe"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": ""AMG Line"",
  ""Pano"": ""Panorama-Schiebedach"",
  ""Antriebsart"": ""Allradantrieb""
}"
96," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes-Benz"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC"": ""true"",
  ""MULTIBEAM"": ""true"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2-Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line"",
  ""Pano"": ""Panorama-Schiebedach""
}"
97," {
  ""tuv"": ""Neu"",
  ""scheckheft"": ""Lückenlos bei Mercedes"",
  ""bereifung"": ""8-fach, Allwetterreifen"",
  ""garantie"": ""24 Monate"",
  ""unfallfrei"": true,
  ""mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""ausstattung"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": true,
    ""Burmester"": false,
    ""AMG Line"": true,
    ""Pano"": true
  },
  ""garantie_monate"": 24
}"
98," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Bereifung_Typ"": ""Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima_hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": false,
  ""Burmester"": true,
  ""AMG_Line"": true,
  ""Pano"": true,
  ""Zusatzheizung"": true,
  ""Chrom-Paket"": true,
  ""Styling-Paket_AMG_/Exterieur"": true,
  ""Design- und Ausstattungslinie_AMG_Line"": true,
  ""Spiegel-Paket"": true,
  ""Wärme-Komfort-Paket"": true,
  ""Air-Balance-Paket"": false,
  ""Diebstahlschutz-Paket"": true,
  ""Fahrassistenz-Paket_Plus"": true,
  ""Memory-Paket"": true,
  ""Park-Paket_mit_360_Kamera"": true,
  ""Airmatic_Agilitäts-Paket"": false,
  ""ASSISTENZSYSTEME"": {
    ""Außenspiegel_mit_aktivem_Totwinkel-Assistent"": true,
    ""Fahrassistenz-System_aktiver_Spurhalteassistent"": true,
    ""Fahrassistenz-System_Anhänger-Rangierassistent"": true,
    ""Kamerasystem_360_Grad"": true,
    ""Fahrassistenz-System_Geschwindigkeitslimit-Assistent"": true,
    ""Mercedes-Benz_Notrufsystem"": true,
    ""Tempomat_mit_Abstandsregelung_/Distronic_Plus"": true,
    ""Fahrassistenz-System_aktiver_Park-Assistent"": true
  },
  ""MOTOR_GETRIEBE_FAHRWERK"": {
    ""Anti-Blockier-System_ABS"": true,
    ""Antriebsart"": ""Allradantrieb"",
    ""Getriebe_Automatik"": true,
    ""Rußpartikelfilter"": true
  },
  ""AUDIO_KOMMUNIKATION"": {
    ""Kombiinstrument_mit_Variabler_Anzeige_Widescreen_Cockpit"": true,
    ""Kommunikationsmodul_LTE_Vorbereitung_Mercedes_me_connect"": true,
    ""Sprachbediensystem_Erweiterte_Funktionen_MBUX"": true,
    ""USB-Anschlüsse"": true,
    ""DAB-Tuner_Radioempfang_digital"": true,
    ""Multifunktions-Telefonie"": true,
    ""Service-System_MBUX_Augmented_Reality_für_Navigation"": false,
    ""Surround-System_Burmester"": true,
    ""Head-up-Display_Frontsichtanzeige"": true,
    ""Lautsprecher-System_mit_Centerlautsprecher_+_Bassbox"": true,
    ""Smartphone_integriert"": true,
    ""Armaturentafel_Oberteil_Leder_Nappa"": true,
    ""Ausstattungs-Paket_Energizing_Plus"": false
  },
  ""INTERIEUR"": {
    ""Sitzheizung_Plus_hinten"": true,
    ""Sitzheizung_hinten_3.Sitzreihe"": false,
      ""3.Sitzreihe_elektr._klappbar"": true,
    ""Ambiente-Beleuchtung"": true,
    ""Beckenairbag_vorn"": true,
    ""Edelstahlpedale_Sportdesign"": true,
    ""Lenkrad_Leder_Nappa_untem_abgeflacht"": true,
    ""Lenkrad_mit_Schaltwippen/-tasten"": true,
    ""Einstiegsleisten_beleuchtet"": true,
    ""Fensterheber_elektrisch_vorn_+_hinten"": true,
    ""Klimaautomatik"": true,
    ""Kopf-Airbag-System_Windowbag"": true,
    ""Lenkrad_Sport_mit_Multifunktion"": true,
    ""Seitenairbag_vorn"": true,
    ""Sitze_vorn_: Klimatisierung"": true,
    ""Doppel-Sonnenblenden_(ausziehbar_, schwenkbar)"": true,
    ""Gepäckraum-Abtrennung_(Netz)"": false,
    ""Innenausstattung_designo-Holz_Esche_, schwarz"": true,
    ""Innenhimmel_designo_Dinamica"": true,
    ""Sitz_vorn_rechts_elektr._verstellbar_(mit Memory)"": true,
    ""Sitzbezug_/Polsterung_Leder_Nappa"": true,
    ""Standard_Interieur"": false,
    ""Multikontursitze_vorn"": true,
    ""LICHT_SICHT"": {
      ""Multibeam_LED"": true,
      ""Seitscheiben_hinten_und_Heckscheibe_abgedunkelt"": true,
      ""Adaptive_Scheibenwischeranlage_(Magic_Vision_Control)_beheizt"": true
    }
  },
  ""EXTERIEUR"": {
    ""Außenspiegel_Wagenfarbe"": true,
    ""Dachreling_(Aluminium)"": true,
    ""Seitenschweller_Wagenfarbe"": true,
    ""Heckklappe_mit_automatischem_Öffnungs- und Schließsystem"": true,
    ""Außenspiegel_mit_Umfeldleuchte_und_Projektionsfunktion"": true,
    ""Metallic-Lackierung"": true,
    ""Sonstige_Merkmale"": {
      ""Lautsprecher-System_mit_Centerlautsprecher_+_Bassbox"": true,
      ""Smartphone_integriert"": true,
      ""Armaturentafel_Oberteil_Leder_Nappa"": true
    }
  },
  ""SONSTIGE_AUSSTATTUNGEN"": {
    ""Motorhaube_mit_Powerdome"": true,
    ""Schadstoffarm_nach_Abgasnorm_Euro_6d"": true,
    ""Anhängerkupplung_(Kugelkopf_schwenkbar)"": true,
    ""Getränkehalter_mit_Kühlfunktion_+_Wärmefunktion"": true,
    ""Weitere_Merkmale"": false
  }
}"
99," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": ""8-fach"",
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": null,
  ""Burmester_3D"": true,
  ""Burmester_(Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Ehem. Fahrzeuglistenneupreis am Tag der Auslieferung"": 103048,
  ""Standort"": ""KreuterMedeleSchäfer GmbH & Co. KG in Weilheim (PLZ 82362), Jakob-Steigenberger-Straße 1"",
  ""Tel."": ""+49 881 646 - 70"",
  ""Siegel"": ""Mercedes-Benz Junge Sterne"",
  ""Ausstattung"": [
    ""P31 AMG Line"",
    ""P22 EXCLUSIVE Interieur"",
    ""489 AIRMATIC-Paket"",
    ""550 Anhängevorrichtung mit ESP® Anhängerstabilisierung"",
    ""557 Erhöhte Anhängelast"",
    ""414 Schiebedach"",
    ""P64 Memory-Paket"",
    ""275 Fahrersitz elektrisch einstellbar mit Memory-Funktion"",
    ""242 Vordersitz rechts elektrisch verstellbar mit Memory-Funktion"",
    ""642 Multibeam LED"",
    ""P17 Keyless-Go Komfort Paket"",
    ""871 Hands-Free Access"",
    ""889 Keyless-Go"",
    ""463 Head-Up Display"",
    ""868 Widescreen Cockpit"",
    ""421 9G-TRONIC"",
    ""501 360°-Kamera"",
    ""235 Aktiver Park-Assistent mit PARKTRONIC"",
    ""890 Easy-Pack Heckklappe"",
    ""355 Erweiterte Funktionen MBUX"",
    ""14U Smartphone Integration"",
    ""902 Sitzheizung Plus für Fahrer und Beifahrer"",
    ""872 Sitzheizung im Fond"",
    ""P47 Park-Paket mit 360 Grad-Kamera"",
    ""P49 Spiegel-Paket"",
    ""628 Adaptiver Fernlicht-Assistent Plus"",
    ""258 Aktiver Brems-Assistent"",
    ""243 Aktiver Spurhalte-Assistent"",
    ""876 Ambientebeleuchtung"",
    ""234 Totwinkel-Assistent"",
    ""513 Verkehrszeichen-Assistent"",
    ""587 Umfeldbeleuchtung mit Projektion des Markenlogos"",
    ""840 Wärmedämmend dunkel getöntes Glas"",
    ""581 Klimatisierungsautomatik Thermotronic"",
    ""846 Trittbretter beleuchtet in Aluminium-Optik mit Gumminoppen"",
    ""516# PRE-SAFE ® -System"",
    ""351 Mercedes-Benz Notrufsystem"",
    ""L5C Multifunktions-Sportlenkrad in Leder Nappa"",
    ""200A Leder"",
    ""500 Außenspiegel elektrisch anklappbar"",
    ""249 Innen- und Außenspiegel fahrerseitig automatisch abblendend"",
    ""723 EASY-PACK Laderaumabdeckung"",
    ""927 Abgasnorm EU6"",
    ""U10 Automatische Beifahrerairbag-Abschaltung"",
    ""294 Kneebag"",
    ""845 3. Sitzreihe"",
    ""U22 4-Wege-Lordosenstütze"",
    ""R01 Sommerreifen"",
    ""U26 AMG Fußmatten"",
    ""971 Dieselpartikelfilter"",
    ""U67 230 V-Steckdose im Fond"",
    ""226 5+2 Sitzer"",
    ""RWF 53,3 cm (21"") AMG Leichtmetallräder im 5-Doppelspeichen-Design"",
    ""051 AEJ 20/2"",
    ""PVA Aktionssteuerung WLTP"",
    ""772 AMG Styling"",
    ""17U Android Auto"",
    ""16U Apple CarPlay"",
    ""906 Armlehnenheizung für Fahrer und Beifahrer"",
    ""273 Ausstiegswarnfunktion"",
    ""02B Bedienungsanleitung und Serviceinformation - deutsch"",
    ""907 Beheizbare Armlehne im Fond sowie Mittelkonsole"",
    ""901 Chrom-Paket Interieur"",
    ""K37 Deaktivierung Schließrückmeldung über Fanfare"",
    ""U79 Diesel-Abgasreinigungsanlage BlueTEC inklusive AdBlue® Behälter"",
    ""367 Digitales Extra: MBUX Live Traffic Information"",
    ""215 Fahrwerk mit adaptivem Dämpfungssystem"",
    ""B67 Fahrzeugschlüssel in Schwarz Hochglanz mit Zierrahmen in Chrom Hochglanz"",
    ""365 Festplatten-Navigation"",
    ""U01 Fondgurt-Statusanzeige im Instrumenten-Display"",
    ""270 GPS-Antenne"",
    ""8U8 i-Size Kindersitzbefestigung"",
    ""58U Innenhimmel Stoff kristallgrau"",
    ""U09 Instrumententafel und Bordkanten der Türen in Ledernachbildung ARTICO"",
    ""362 Kommunikationsmodul (LTE) für die Nutzung von Digitalen Extras"",
    ""915 Kraftstoffbehälter 90 Liter"",
    ""2U8 Kältemittel 1234yf"",
    ""548 MBUX Multimediasystem"",
    ""801 Modelljahr"",
    ""9U7 Steuercode Massnahmepaket Aerodynamik"",
    ""998 Steuercode Umstellung WLTP mit RDE"",
    ""159 STEUERCODE UMSTELLUNG WLTP-WERTE"",
    ""274 Telefon-Antenne"",
    ""U40 Trennnetz zur Gepäckraumabtrennung und Insassenschutz"",
    ""79B Vorrüstung für digitales Radio"",
    ""01U Vorrüstung für Navigationsdienste"",
    ""70B Warnweste für Fahrer"",
    ""P69 Wärmekomfort Paket"",
    ""H18 Zierelemente Holz Linde anthrazit glänzend"",
    ""72B Zusätzliche USB-Schnittstellen""
}"
100," {
  ""tuv"": ""HU/AU neu"",
  ""service_heft"": ""lückenlos bei Mercedes"",
  ""bereifung"": ""8-fach"",
  ""bereifung_allwetterreifen"": ""Allwetterreifen"",
  ""garantie"": ""24 Monate"",
  ""unfallfrei"": true,
  ""mangel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""dristonic_acc"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""multibeam_ils"": ""Matrix-LED / MULTIBEAM"",
  ""4_zone_thermotronic_klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_zone_thermatic"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""burmester_3d"": ""Burmester High-End 3D-Soundsystem"",
  ""burmester_standard"": ""Burmester Surround-Soundsystem"",
  ""amg_line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""pano"": ""Panorama-Schiebedach""
}"
